Aizoaceae	Pleiospilos
Aizoaceae	Sesuvium
Aizoaceae	Tetragonia
Aizoaceae	Titanopsis
Aizoaceae	Trianthema
Aizoaceae	Trichodiadema
Aizoaceae	None
Alismataceae	Albidella
Alismataceae	Alisma
Alismataceae	Damasonium
Alismataceae	Diphorea
Alismataceae	Drepachenia
Alismataceae	Echinodorus
Alismataceae	Helanthium
Alismataceae	Helianthium
Alismataceae	Hydrocleys
Alismataceae	Hydrolirion
Alismataceae	Limnocharis
Alismataceae	Lophiocarpus
Alismataceae	Lophotocarpus
Alismataceae	Michelia
Alismataceae	Sagitta
Alismataceae	Sagittaria
Alismataceae	None
Alliaceae	None
Alsinaceae	None
Alstroemeriaceae	Alstroemeria
Alstroemeriaceae	Bomarea
Alstroemeriaceae	Collania
Alstroemeriaceae	Danbya
Alstroemeriaceae	Dodecasperma
Alstroemeriaceae	Ligtu
Alstroemeriaceae	Lilavia
Alstroemeriaceae	Priopetalon
Alstroemeriaceae	Schickendantzia
Alstroemeriaceae	Sphaerine
Alstroemeriaceae	Taltalia
Alstroemeriaceae	Vandesia
Alstroemeriaceae	Wichuraea
Alstroemeriaceae	None
Altingiaceae	Liquidambar
Altingiaceae	None
Amaranthaceae	Achyranthes
Amaranthaceae	Albersia
Amaranthaceae	Alternanthera
Amaranthaceae	Amarantellus
Amaranthaceae	Amaranthoides
Amaranthaceae	Amaranthus
Amaranthaceae	Ambrina
Amaranthaceae	Atriplex
Amaranthaceae	Banalia
Amaranthaceae	Bassia
Amaranthaceae	Beta
Amaranthaceae	Blutaparon
Amaranthaceae	Botrydium
Amaranthaceae	Bragantia
Amaranthaceae	Brandesia
Amaranthaceae	Bucholzia
Amaranthaceae	Celosia
Amaranthaceae	Chamissoa
Amaranthaceae	Chenopodium
Amaranthaceae	Coluppa
Amaranthaceae	Cyathula
Amaranthaceae	Dysphania
Amaranthaceae	Euxolus
Amaranthaceae	Froelichia
Amaranthaceae	Froelichiella
Amaranthaceae	Galliaria
Amaranthaceae	Gomphrena
Amaranthaceae	Gossypianthus
Amaranthaceae	Guilleminea
Amaranthaceae	Hebanthe
Amaranthaceae	Herbstia
Amaranthaceae	Iresine
Amaranthaceae	Kochia
Amaranthaceae	Kokera
Amaranthaceae	Lecosia
Amaranthaceae	Mogiphanes
Amaranthaceae	Obione
Amaranthaceae	Oplotheca
Amaranthaceae	Orthosporum
Amaranthaceae	Pedersenia
Amaranthaceae	Pfaffia
Amaranthaceae	Philoxerus
Amaranthaceae	Pseudogomphrena
Amaranthaceae	Pseudoplantago
Amaranthaceae	Quaternella
Amaranthaceae	Roubieva
Amaranthaceae	Salicornia
Amaranthaceae	Salsola
Amaranthaceae	Sarcocornia
Amaranthaceae	Scleropus
Amaranthaceae	Spinacia
Amaranthaceae	Steiremis
Amaranthaceae	Telanthera
Amaranthaceae	Xeraea
Amaranthaceae	Xerosiphon
Amaranthaceae	None
Amaryllidaceae	Agapanthus
Amaryllidaceae	Aidema
Amaryllidaceae	Allium
Amaryllidaceae	Amaryllis
Amaryllidaceae	Argyropsis
Amaryllidaceae	Arviela
Amaryllidaceae	Aschamia
Amaryllidaceae	Atamasco
Amaryllidaceae	Atamosco
Amaryllidaceae	Aulica
Amaryllidaceae	Beauverdia
Amaryllidaceae	Callicore
Amaryllidaceae	Cearanthes
Amaryllidaceae	Chonais
Amaryllidaceae	Choretis
Amaryllidaceae	Coburgia
Amaryllidaceae	Cooperia
Amaryllidaceae	Crinum
Amaryllidaceae	Eithea
Amaryllidaceae	Eucharis
Amaryllidaceae	Eusarcops
Amaryllidaceae	Geboscon
Amaryllidaceae	Griffinia
Amaryllidaceae	Habranthus
Amaryllidaceae	Haylockia
Amaryllidaceae	Hesperocles
Amaryllidaceae	Hippeastrum
Amaryllidaceae	Hyline
Amaryllidaceae	Hymenocallis
Amaryllidaceae	Ipheion
Amaryllidaceae	Ismene
Amaryllidaceae	Lais
Amaryllidaceae	Leopoldia
Amaryllidaceae	Libonia
Amaryllidaceae	Maligia
Amaryllidaceae	Mesochloa
Amaryllidaceae	Microdontocharis
Amaryllidaceae	Myostemma
Amaryllidaceae	Narcissus
Amaryllidaceae	Nemepiodon
Amaryllidaceae	Nothoscordum
Amaryllidaceae	Oligosma
Amaryllidaceae	Omphalissa
Amaryllidaceae	Pancratium
Amaryllidaceae	Phycella
Amaryllidaceae	Plectronema
Amaryllidaceae	Rhodophiala
Amaryllidaceae	Scadoxus
Amaryllidaceae	Sprekelia
Amaryllidaceae	Sternbergia
Amaryllidaceae	Tocantinia
Amaryllidaceae	Trisacarpis
Amaryllidaceae	Troxistemon
Amaryllidaceae	Tulbaghia
Amaryllidaceae	Urceolina
Amaryllidaceae	Worsleya
Amaryllidaceae	Zephyranthella
Amaryllidaceae	Zephyranthes
Amaryllidaceae	None
Amblystegiaceae	Amblystegium
Amblystegiaceae	Anacamptodon
Amblystegiaceae	Campyliadelphus
Amblystegiaceae	Campylium
Amblystegiaceae	Drepanocladus
Amblystegiaceae	Leptodictyum
Amblystegiaceae	Richardsiopsis
Amblystegiaceae	Vittia
Amblystegiaceae	None
Anacampserotaceae	Anacampseros
Anacampserotaceae	None
Anacardiaceae	Anacardium
Anacardiaceae	Antrocaryon
Anacardiaceae	Apterokarpos
Anacardiaceae	Astronium
Anacardiaceae	Campnosperma
Anacardiaceae	Cyrtocarpa
Anacardiaceae	Cyrtospermum
Anacardiaceae	Drepanospermum
Anacardiaceae	Harpephyllum
Anacardiaceae	Lithraea
Anacardiaceae	Lithrea
Anacardiaceae	Loxopterygium
Anacardiaceae	Mangifera
Anacardiaceae	Mauria
Anacardiaceae	Monodynamus
Anacardiaceae	Myracrodruon
Anacardiaceae	Poupartia
Anacardiaceae	Schinopsis
Anacardiaceae	Schinus
Anacardiaceae	Sorindeia
Anacardiaceae	Spondias
Anacardiaceae	Tapirira
Anacardiaceae	Thyrsodium
Anacardiaceae	Toxicodendron
Anacardiaceae	None
Andreaeaceae	Andreaea
Andreaeaceae	None
Anemiaceae	Aneimia
Anemiaceae	Anemia
Anemiaceae	Coptophyllum
Anemiaceae	Trochopteris
Anemiaceae	None
Aneuraceae	Aneura
Aneuraceae	Lobatiriccardia
Aneuraceae	Riccardia
Aneuraceae	None
Anisophylleaceae	Anisophyllea
Anisophylleaceae	Polygonanthus
Anisophylleaceae	None
Annonaceae	Aberemoa
Annonaceae	Anaxagorea
Annonaceae	Annona
Annonaceae	Bocagea
Annonaceae	Bocageopsis
Annonaceae	Cananga
Annonaceae	Canangium
Annonaceae	Cardiopetalum
Annonaceae	Cremastosperma
Annonaceae	Cymbopetalum
Annonaceae	Diclinanona
Annonaceae	Duckeanthus
Annonaceae	Duguetia
Annonaceae	Ephedranthus
Annonaceae	Froesiodendron
Annonaceae	Fusaea
Annonaceae	Geanthemum
Annonaceae	Guatteria
Annonaceae	Guatteriella
Annonaceae	Guatteriopsis
Annonaceae	Heteropetalum
Annonaceae	Hexalobus
Annonaceae	Hornschuchia
Annonaceae	Klarobelia
Annonaceae	Malmea
Annonaceae	Meiogyne
Annonaceae	Mitrephora
Annonaceae	Mosannona
Annonaceae	Mosenodendron
Annonaceae	Onychopetalum
Annonaceae	Oxandra
Annonaceae	Polyalthia
Annonaceae	Porcelia
Annonaceae	Pseudephedranthus
Annonaceae	Pseudomalmea
Annonaceae	Pseudoxandra
Annonaceae	Rollinia
Annonaceae	Rolliniopsis
Annonaceae	Ruizodendron
Annonaceae	Stelechocarpus
Annonaceae	Stormia
Annonaceae	Tetrameranthus
Annonaceae	Trigynaea
Annonaceae	Unona
Annonaceae	Unonopsis
Annonaceae	Uva
Annonaceae	Uvaria
Annonaceae	Xylopia
Annonaceae	Xylopicrum
Annonaceae	None
Anomodontaceae	Anomodon
Anomodontaceae	Herpetineuron
Anomodontaceae	None
Anthocerotaceae	Anthoceros
Anthocerotaceae	Folioceros
Anthocerotaceae	None
Apiaceae	Ammi
Apiaceae	Ammoselinum
Apiaceae	Anethum
Apiaceae	Angelica
Apiaceae	Anisum
Apiaceae	Anthriscus
Apiaceae	Apium
Apiaceae	Archangelica
Apiaceae	Arracacia
Apiaceae	Bowlesia
Apiaceae	Carum
Apiaceae	Caucalis
Apiaceae	Celeri
Apiaceae	Centella
Apiaceae	Chaerophyllum
Apiaceae	Ciclospermum
Apiaceae	Conium
Apiaceae	Coriandrum
Apiaceae	Cryptotaenia
Apiaceae	Cuminum
Apiaceae	Cyclospermum
Apiaceae	Daucus
Apiaceae	Diposis
Apiaceae	Eryngium
Apiaceae	Foeniculum
Apiaceae	Helosciadium
Apiaceae	Klotzschia
Apiaceae	Levisticum
Apiaceae	Lilaeopsis
Apiaceae	Pastinaca
Apiaceae	Petroselinum
Apiaceae	Pimpinella
Apiaceae	Scandix
Apiaceae	Selinum
Apiaceae	Sison
Apiaceae	Spananthe
Apiaceae	Tordylium
Apiaceae	Torilis
Apiaceae	Tragium
Apiaceae	Wydleria
Apiaceae	None
Apocynaceae	Adenium
Apocynaceae	Ahouai
Apocynaceae	Allamanda
Apocynaceae	Alyxia
Apocynaceae	Ambelania
Apocynaceae	Amblyanthera
Apocynaceae	Amblyopetalum
Apocynaceae	Amphidetes
Apocynaceae	Amphistelma
Apocynaceae	Anacampta
Apocynaceae	Anartia
Apocynaceae	Anechites
Apocynaceae	Angadenia
Apocynaceae	Anisolobus
Apocynaceae	Apocynum
Apocynaceae	Aptotheca
Apocynaceae	Araujia
Apocynaceae	Arduina
Apocynaceae	Asclepias
Apocynaceae	Aspidosperma
Apocynaceae	Astephanus
Apocynaceae	Bahiella
Apocynaceae	Barjonia
Apocynaceae	Belandra
Apocynaceae	Bentheca
Apocynaceae	Bisquamaria
Apocynaceae	Blepharodon
Apocynaceae	Bonafousia
Apocynaceae	Bustelma
Apocynaceae	Calathostelma
Apocynaceae	Calostigma
Apocynaceae	Calotropis
Apocynaceae	Cameraria
Apocynaceae	Camerunia
Apocynaceae	Capuronetta
Apocynaceae	Caralluma
Apocynaceae	Carissa
Apocynaceae	Cascabela
Apocynaceae	Catharanthus
Apocynaceae	Centrostemma
Apocynaceae	Ceramanthus
Apocynaceae	Cerbera
Apocynaceae	Ceropegia
Apocynaceae	Chariomma
Apocynaceae	Chloropetalum
Apocynaceae	Chthamalia
Apocynaceae	Clerkia
Apocynaceae	Codonechites
Apocynaceae	Codonemma
Apocynaceae	Coelostelma
Apocynaceae	Collophora
Apocynaceae	Condylocarpon
Apocynaceae	Conopharyngia
Apocynaceae	Couma
Apocynaceae	Coutinia
Apocynaceae	Cryptostegia
Apocynaceae	Cufodontia
Apocynaceae	Cyathostelma
Apocynaceae	Cylicadenia
Apocynaceae	Cylindrosperma
Apocynaceae	Cynanchum
Apocynaceae	Cyrtosiphonia
Apocynaceae	Cystostemma
Apocynaceae	Dipladenia
Apocynaceae	Diplorhynchus
Apocynaceae	Dischidia
Apocynaceae	Dissolaena
Apocynaceae	Dissolena
Apocynaceae	Ditassa
Apocynaceae	Domkeocarpa
Apocynaceae	Echites
Apocynaceae	Edithcolea
Apocynaceae	Elcomarhiza
Apocynaceae	Elytropus
Apocynaceae	Eriadenia
Apocynaceae	Ervatamia
Apocynaceae	Esmeraldia
Apocynaceae	Exolobus
Apocynaceae	Exothostemon
Apocynaceae	Fimbristemma
Apocynaceae	Fischeria
Apocynaceae	Fisheria
Apocynaceae	Fockea
Apocynaceae	Forsteronia
Apocynaceae	Funastrum
Apocynaceae	Gabunia
Apocynaceae	Galactophora
Apocynaceae	Geissospermum
Apocynaceae	Glaziostelma
Apocynaceae	Gomphocarpus
Apocynaceae	Gonioanthela
Apocynaceae	Gonolobus
Apocynaceae	Gothofreda
Apocynaceae	Guachamaca
Apocynaceae	Gyrostelma
Apocynaceae	Habsburgia
Apocynaceae	Haemadictyon
Apocynaceae	Hancornia
Apocynaceae	Haplophandra
Apocynaceae	Harrisonia
Apocynaceae	Hazunta
Apocynaceae	Hemipogon
Apocynaceae	Heterothrix
Apocynaceae	Heurckia
Apocynaceae	Himatanthus
Apocynaceae	Homaladenia
Apocynaceae	Hortsmania
Apocynaceae	Hoya
Apocynaceae	Husnotia
Apocynaceae	Hylaea
Apocynaceae	Hypolobus
Apocynaceae	Ibatia
Apocynaceae	Jobinia
Apocynaceae	Kasailo
Apocynaceae	Kerbera
Apocynaceae	Lachnostoma
Apocynaceae	Lacmellea
Apocynaceae	Lagenia
Apocynaceae	Lagoa
Apocynaceae	Landolphia
Apocynaceae	Laseguea
Apocynaceae	Laubertia
Apocynaceae	Laxoplumeria
Apocynaceae	Leptopharyngia
Apocynaceae	Lhotzkyella
Apocynaceae	Loniceroides
Apocynaceae	Lorostelma
Apocynaceae	Macaglia
Apocynaceae	Macoubea
Apocynaceae	Macroditassa
Apocynaceae	Macropharynx
Apocynaceae	Macroscepis
Apocynaceae	Macrosiphonia
Apocynaceae	Macubea
Apocynaceae	Madarosperma
Apocynaceae	Malinvaudia
Apocynaceae	Malouetia
Apocynaceae	Malouetiella
Apocynaceae	Mandevilla
Apocynaceae	Manothrix
Apocynaceae	Marsdenia
Apocynaceae	Matelea
Apocynaceae	Maycockia
Apocynaceae	Melinia
Apocynaceae	Meresaldia
Apocynaceae	Merizadenia
Apocynaceae	Mesechites
Apocynaceae	Metalepis
Apocynaceae	Metastelma
Apocynaceae	Micholitzia
Apocynaceae	Micradenia
Apocynaceae	Microplumeria
Apocynaceae	Minaria
Apocynaceae	Mitozus
Apocynaceae	Molongum
Apocynaceae	Monsanima
Apocynaceae	Morilloa
Apocynaceae	Morrenia
Apocynaceae	Mucoa
Apocynaceae	Muntafara
Apocynaceae	Nautonia
Apocynaceae	Neocouma
Apocynaceae	Nephradenia
Apocynaceae	Neriandra
Apocynaceae	Nerion
Apocynaceae	Nerium
Apocynaceae	Ochronerium
Apocynaceae	Odontadenia
Apocynaceae	Odontostigma
Apocynaceae	Oistanthera
Apocynaceae	Oleander
Apocynaceae	Ophioxylon
Apocynaceae	Orbea
Apocynaceae	Orelia
Apocynaceae	Orthechites
Apocynaceae	Orthosia
Apocynaceae	Oxypetalum
Apocynaceae	Pachypodium
Apocynaceae	Pacouria
Apocynaceae	Pagiantha
Apocynaceae	Pandaca
Apocynaceae	Pandacastrum
Apocynaceae	Parahancornia
Apocynaceae	Paralyxia
Apocynaceae	Parsonsia
Apocynaceae	Peckoltia
Apocynaceae	Peltastes
Apocynaceae	Peltospermum
Apocynaceae	Peplonia
Apocynaceae	Perictenia
Apocynaceae	Periploca
Apocynaceae	Peschiera
Apocynaceae	Petalostelma
Apocynaceae	Phaeostemma
Apocynaceae	Philibertella
Apocynaceae	Philibertia
Apocynaceae	Phrissocarpus
Apocynaceae	Physianthus
Apocynaceae	Plumeria
Apocynaceae	Plumeriopsis
Apocynaceae	Podochrosia
Apocynaceae	Prestonia
Apocynaceae	Prestoniopsis
Apocynaceae	Protogabunia
Apocynaceae	Pseudibatia
Apocynaceae	Pseudolachnostoma
Apocynaceae	Pterotaberna
Apocynaceae	Pulvinaria
Apocynaceae	Quadricasaea
Apocynaceae	Quiotania
Apocynaceae	Rauvolfia
Apocynaceae	Rauwolfia
Apocynaceae	Rejoua
Apocynaceae	Rhabdadenia
Apocynaceae	Rhaptocarpus
Apocynaceae	Rhigospira
Apocynaceae	Rhipidia
Apocynaceae	Rhodocalyx
Apocynaceae	Rhytidostemma
Apocynaceae	Robbia
Apocynaceae	Roulinia
Apocynaceae	Rouliniella
Apocynaceae	Ruehssia
Apocynaceae	Salpinctes
Apocynaceae	Sarcopharyngia
Apocynaceae	Sarcostemma
Apocynaceae	Sattadia
Apocynaceae	Schistogyne
Apocynaceae	Schizostemma
Apocynaceae	Schubertia
Apocynaceae	Scytalanthus
Apocynaceae	Secondatia
Apocynaceae	Skytalanthus
Apocynaceae	Skytanthus
Apocynaceae	Spongiosperma
Apocynaceae	Stapelia
Apocynaceae	Stapelianthus
Apocynaceae	Stelmation
Apocynaceae	Stemmadenia
Apocynaceae	Stenomeria
Apocynaceae	Stenosolen
Apocynaceae	Stephanotella
Apocynaceae	Stipecoma
Apocynaceae	Syringosma
Apocynaceae	Taberna
Apocynaceae	Tabernaemontana
Apocynaceae	Tassadia
Apocynaceae	Telminostelma
Apocynaceae	Telosiphonia
Apocynaceae	Temnadenia
Apocynaceae	Testudipes
Apocynaceae	Thenardia
Apocynaceae	Thevetia
Apocynaceae	Thyroma
Apocynaceae	Thyrsanthus
Apocynaceae	Tonduzia
Apocynaceae	Trachelospermum
Apocynaceae	Tweedia
Apocynaceae	Vailia
Apocynaceae	Vallesia
Apocynaceae	Verlotia
Apocynaceae	Vinca
Apocynaceae	Vincetoxicum
Apocynaceae	Widgrenia
Apocynaceae	Willughbeia
Apocynaceae	Woytkowskia
Apocynaceae	Zschokkea
Apocynaceae	Zygostelma
Apocynaceae	None
Apodanthaceae	Apodanthes
Apodanthaceae	Pilostyles
Apodanthaceae	None
Aptandraceae	Aptandra
Aptandraceae	Cathedra
Aptandraceae	Chaunochiton
Aptandraceae	Diplocrater
Aptandraceae	Sagotanthus
Aptandraceae	None
Aquifoliaceae	Aquifolium
Aquifoliaceae	Ilex
Aquifoliaceae	Nemopanthus
Aquifoliaceae	None
Araceae	Acontias
Araceae	Adelonema
Araceae	Aglaonema
Araceae	Alloschemone
Araceae	Alocasia
Araceae	Amomophyllum
Araceae	Amorphophallus
Araceae	Anaphyllopsis
Araceae	Andromycia
Araceae	Anepsias
Araceae	Anthurium
Araceae	Apatemone
Araceae	Aphyllarum
Araceae	Apiospermum
Araceae	Apoballis
Araceae	Arisaema
Araceae	Aropsis
Araceae	Arosma
Araceae	Arum
Araceae	Asterostigma
Araceae	Atimeta
Araceae	Baursea
Araceae	Bognera
Araceae	Bruniera
Araceae	Caladium
Araceae	Calla
Araceae	Calostigma
Araceae	Chamaecladon
Araceae	Chersydrium
Araceae	Colobogynium
Araceae	Colocasia
Araceae	Curmeria
Araceae	Cyrtocladon
Araceae	Cyrtospadix
Araceae	Cyrtosperma
Araceae	Diandriella
Araceae	Dieffenbachia
Araceae	Dracontioides
Araceae	Dracontium
Araceae	Dracunculus
Araceae	Echidnium
Araceae	Elopium
Araceae	Endera
Araceae	Epipremnum
Araceae	Eutereia
Araceae	Felipponia
Araceae	Felipponiella
Araceae	Gearum
Araceae	Godwinia
Araceae	Grantia
Araceae	Heteropsis
Araceae	Homalomena
Araceae	Horkelia
Araceae	Hydnostachyon
Araceae	Hydrophace
Araceae	Idimanthus
Araceae	Kodda-pail
Araceae	Landoltia
Araceae	Lemna
Araceae	Lenticula
Araceae	Lenticularia
Araceae	Leucochlamys
Araceae	Limnonesis
Araceae	Lorenzia
Araceae	Lysistigma
Araceae	Maguirea
Araceae	Mangonia
Araceae	Massowia
Araceae	Meconostigma
Araceae	Monstera
Araceae	Montrichardia
Araceae	Nebrownia
Araceae	Ophione
Araceae	Philodendron
Araceae	Philodendrum
Araceae	Philonotion
Araceae	Phyllotaenium
Araceae	Pistia
Araceae	Pleurospa
Araceae	Podospadix
Araceae	Porphyrospatha
Araceae	Pothos
Araceae	Pseudowolffia
Araceae	Rhaphidophora
Araceae	Rhodospatha
Araceae	Rhopalostigma
Araceae	Sauromatum
Araceae	Scaphispatha
Araceae	Schismatoglottis
Araceae	Scindapsus
Araceae	Seguinum
Araceae	Serangium
Araceae	Spathicarpa
Araceae	Spathiphyllopsis
Araceae	Spathiphyllum
Araceae	Sphincterostigma
Araceae	Spirodela
Araceae	Spirospatha
Araceae	Staurogeton
Araceae	Staurostigma
Araceae	Stenospermation
Araceae	Stenospermatium
Araceae	Strepsanthera
Araceae	Syngonium
Araceae	Taccarum
Araceae	Telipodus
Araceae	Telmatophace
Araceae	Thaumatophyllum
Araceae	Thelmatophace
Araceae	Tornelia
Araceae	Typhonodorum
Araceae	Ulearum
Araceae	Urophyllum
Araceae	Urospatha
Araceae	Urospathella
Araceae	Wolffia
Araceae	Wolffiella
Araceae	Wolffiopsis
Araceae	Xanthosoma
Araceae	Zala
Araceae	Zamioculcas
Araceae	Zantedeschia
Araceae	Zomicarpa
Araceae	Zomicarpella
Araceae	None
Araliaceae	Acanthophora
Araliaceae	Actinomorphe
Araliaceae	Actinophyllum
Araliaceae	Agalma
Araliaceae	Aralia
Araliaceae	Astropanax
Araliaceae	Bakeria
Araliaceae	Botryodendrum
Araliaceae	Brassaia
Araliaceae	Cephaloschefflera
Araliaceae	Coemansia
Araliaceae	Cotylanthes
Araliaceae	Coudenbergia
Araliaceae	Crepinella
Araliaceae	Cwangayana
Araliaceae	Dendropanax
Araliaceae	Didiscus
Araliaceae	Didymopanax
Araliaceae	Dimorphanthus
Araliaceae	Dizygotheca
Araliaceae	Enochoria
Araliaceae	Geopanax
Araliaceae	Gilibertia
Araliaceae	Ginannia
Araliaceae	Gynapteina
Araliaceae	Hedera
Araliaceae	Heptapleurum
Araliaceae	Heptoneurum
Araliaceae	Hunaniopanax
Araliaceae	Hydrocotyle
Araliaceae	Megalopanax
Araliaceae	Mesopanax
Araliaceae	Monopanax
Araliaceae	Neoacanthophora
Araliaceae	Neocussonia
Araliaceae	Nesopanax
Araliaceae	Octotheca
Araliaceae	Oreopanax
Araliaceae	Panax
Araliaceae	Parapanax
Araliaceae	Parapentapanax
Araliaceae	Paratropia
Araliaceae	Pentapanax
Araliaceae	Plerandra
Araliaceae	Polyscias
Araliaceae	Schefflera
Araliaceae	Scheffleropsis
Araliaceae	Sciadodendron
Araliaceae	Sciadophyllum
Araliaceae	Sciodaphyllum
Araliaceae	Textoria
Araliaceae	Wangenheimia
Araliaceae	None
Araucariaceae	Agathis
Araucariaceae	Araucaria
Araucariaceae	Columbea
Araucariaceae	Colymbea
Araucariaceae	Dammara
Araucariaceae	Dombeya
Araucariaceae	Eutacta
Araucariaceae	Eutassa
Araucariaceae	Marywildea
Araucariaceae	Titanodendron
Araucariaceae	None
Archidiaceae	Archidium
Archidiaceae	None
Arecaceae	Acanthococos
Arecaceae	Acanthorrhiza
Arecaceae	Acrocomia
Arecaceae	Acrostigma
Arecaceae	Adonidia
Arecaceae	Aeria
Arecaceae	Aiphanes
Arecaceae	Alfonsia
Arecaceae	Allagoptera
Arecaceae	Ammandra
